"taz","walk_subzone","walk_subzone_label","incQ","incQ_label","autoSuff","autoSuff_label","hasAV","num_persons","num_workers","num_workers_students"
32,1,"Short-walk to transit",4,"veryHighInc",0,"0_autos",0,932,834,842
32,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",0,562,484,494
32,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",0,252,206,206
33,1,"Short-walk to transit",1,"lowInc",0,"0_autos",0,508,206,326
33,1,"Short-walk to transit",1,"lowInc",1,"autos_lt_workers",0,174,92,108
33,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",0,222,70,148
33,1,"Short-walk to transit",2,"medInc",0,"0_autos",0,296,252,274
33,1,"Short-walk to transit",2,"medInc",1,"autos_lt_workers",0,346,254,302
33,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",0,112,80,92
33,1,"Short-walk to transit",3,"highInc",0,"0_autos",0,334,264,276
33,1,"Short-walk to transit",3,"highInc",1,"autos_lt_workers",0,320,234,264
33,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",0,260,182,186
33,1,"Short-walk to transit",4,"veryHighInc",0,"0_autos",0,852,756,770
33,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",0,1046,824,902
33,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",0,482,370,380
34,1,"Short-walk to transit",1,"lowInc",0,"0_autos",0,462,196,290
34,1,"Short-walk to transit",1,"lowInc",1,"autos_lt_workers",0,74,48,60
34,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",0,280,54,130
34,1,"Short-walk to transit",2,"medInc",0,"0_autos",0,344,290,302
34,1,"Short-walk to transit",2,"medInc",1,"autos_lt_workers",0,290,246,266
34,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",0,194,146,150
34,1,"Short-walk to transit",3,"highInc",0,"0_autos",0,258,194,208
34,1,"Short-walk to transit",3,"highInc",1,"autos_lt_workers",0,156,130,140
34,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",0,244,182,190
34,1,"Short-walk to transit",4,"veryHighInc",0,"0_autos",0,572,492,498
34,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",0,694,620,646
34,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",0,760,546,576
35,1,"Short-walk to transit",1,"lowInc",0,"0_autos",0,380,134,222
35,1,"Short-walk to transit",1,"lowInc",1,"autos_lt_workers",0,116,54,90
35,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",0,524,150,250
35,1,"Short-walk to transit",2,"medInc",0,"0_autos",0,298,218,246
35,1,"Short-walk to transit",2,"medInc",1,"autos_lt_workers",0,244,186,210
35,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",0,692,364,454
35,1,"Short-walk to transit",3,"highInc",0,"0_autos",0,350,276,298
35,1,"Short-walk to transit",3,"highInc",1,"autos_lt_workers",0,200,152,186
35,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",0,558,340,394
35,1,"Short-walk to transit",4,"veryHighInc",0,"0_autos",0,414,350,354
35,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",0,492,448,468
35,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",0,644,436,456
36,1,"Short-walk to transit",1,"lowInc",0,"0_autos",0,2506,1118,1570
36,1,"Short-walk to transit",1,"lowInc",1,"autos_lt_workers",0,852,340,524
36,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",0,432,96,158
36,1,"Short-walk to transit",2,"medInc",0,"0_autos",0,548,386,452
36,1,"Short-walk to transit",2,"medInc",1,"autos_lt_workers",0,466,276,374
36,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",0,94,54,56
36,1,"Short-walk to transit",3,"highInc",0,"0_autos",0,348,246,272
36,1,"Short-walk to transit",3,"highInc",1,"autos_lt_workers",0,144,106,112
36,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",0,78,48,48
36,1,"Short-walk to transit",4,"veryHighInc",0,"0_autos",0,240,192,196
36,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",0,156,146,148
36,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",0,40,12,14
37,1,"Short-walk to transit",1,"lowInc",0,"0_autos",0,1094,480,690
37,1,"Short-walk to transit",1,"lowInc",1,"autos_lt_workers",0,226,114,164
37,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",0,298,80,136
37,1,"Short-walk to transit",2,"medInc",0,"0_autos",0,200,156,176
37,1,"Short-walk to transit",2,"medInc",1,"autos_lt_workers",0,246,138,196
37,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",0,78,54,54
37,1,"Short-walk to transit",3,"highInc",0,"0_autos",0,120,88,88
37,1,"Short-walk to transit",3,"highInc",1,"autos_lt_workers",0,188,138,148
37,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",0,82,46,58
37,1,"Short-walk to transit",4,"veryHighInc",0,"0_autos",0,424,344,352
37,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",0,172,166,172
37,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",0,96,58,60
38,1,"Short-walk to transit",1,"lowInc",0,"0_autos",0,418,158,250
38,1,"Short-walk to transit",1,"lowInc",1,"autos_lt_workers",0,168,70,130
38,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",0,406,146,234
38,1,"Short-walk to transit",2,"medInc",0,"0_autos",0,278,208,228
38,1,"Short-walk to transit",2,"medInc",1,"autos_lt_workers",0,102,54,78
38,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",0,354,214,254
38,1,"Short-walk to transit",3,"highInc",0,"0_autos",0,348,256,276
38,1,"Short-walk to transit",3,"highInc",1,"autos_lt_workers",0,254,214,226
38,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",0,530,312,378
38,1,"Short-walk to transit",4,"veryHighInc",0,"0_autos",0,448,354,380
38,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",0,566,504,546
38,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",0,904,570,636
39,1,"Short-walk to transit",1,"lowInc",0,"0_autos",0,572,266,390
39,1,"Short-walk to transit",1,"lowInc",1,"autos_lt_workers",0,258,152,196
39,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",0,414,130,260
39,1,"Short-walk to transit",2,"medInc",0,"0_autos",0,188,156,164
39,1,"Short-walk to transit",2,"medInc",1,"autos_lt_workers",0,222,178,188
39,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",0,220,124,158
39,1,"Short-walk to transit",3,"highInc",0,"0_autos",0,250,166,180
39,1,"Short-walk to transit",3,"highInc",1,"autos_lt_workers",0,210,130,162
39,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",0,514,312,330
39,1,"Short-walk to transit",4,"veryHighInc",0,"0_autos",0,406,326,330
39,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",0,368,324,340
39,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",0,502,350,356
40,1,"Short-walk to transit",1,"lowInc",0,"0_autos",0,462,172,246
40,1,"Short-walk to transit",1,"lowInc",1,"autos_lt_workers",0,160,68,120
40,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",0,368,104,158
40,1,"Short-walk to transit",2,"medInc",0,"0_autos",0,206,158,170
40,1,"Short-walk to transit",2,"medInc",1,"autos_lt_workers",0,108,68,86
40,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",0,288,170,194
40,1,"Short-walk to transit",3,"highInc",0,"0_autos",0,324,248,272
40,1,"Short-walk to transit",3,"highInc",1,"autos_lt_workers",0,228,194,216
40,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",0,304,224,238
40,1,"Short-walk to transit",4,"veryHighInc",0,"0_autos",0,552,456,470
40,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",0,660,604,634
40,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",0,610,396,420
41,1,"Short-walk to transit",1,"lowInc",0,"0_autos",0,650,292,434
41,1,"Short-walk to transit",1,"lowInc",1,"autos_lt_workers",0,248,128,180
41,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",0,704,202,348
41,1,"Short-walk to transit",2,"medInc",0,"0_autos",0,182,152,164
41,1,"Short-walk to transit",2,"medInc",1,"autos_lt_workers",0,216,150,186
41,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",0,366,210,266
41,1,"Short-walk to transit",3,"highInc",0,"0_autos",0,220,182,188
41,1,"Short-walk to transit",3,"highInc",1,"autos_lt_workers",0,128,100,114
41,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",0,372,244,264
41,1,"Short-walk to transit",4,"veryHighInc",0,"0_autos",0,240,212,212
41,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",0,190,168,178
41,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",0,448,318,334
42,1,"Short-walk to transit",1,"lowInc",0,"0_autos",0,258,2,204
42,1,"Short-walk to transit",1,"lowInc",1,"autos_lt_workers",0,136,58,112
42,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",0,1002,232,776
42,1,"Short-walk to transit",2,"medInc",1,"autos_lt_workers",0,64,38,50
42,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",0,392,202,322
42,1,"Short-walk to transit",3,"highInc",0,"0_autos",0,4,4,4
42,1,"Short-walk to transit",3,"highInc",1,"autos_lt_workers",0,62,36,58
42,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",0,162,90,140
42,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",0,72,42,68
42,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",0,342,212,298
42,2,"Long-walk to transit",1,"lowInc",2,"autos_ge_workers",0,4,2,4
42,2,"Long-walk to transit",2,"medInc",2,"autos_ge_workers",0,36,34,34
43,1,"Short-walk to transit",1,"lowInc",0,"0_autos",0,242,114,140
43,1,"Short-walk to transit",1,"lowInc",1,"autos_lt_workers",0,54,28,40
43,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",0,408,198,238
43,1,"Short-walk to transit",2,"medInc",0,"0_autos",0,226,164,196
43,1,"Short-walk to transit",2,"medInc",1,"autos_lt_workers",0,168,94,126
43,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",0,522,364,418
43,1,"Short-walk to transit",3,"highInc",0,"0_autos",0,302,244,274
43,1,"Short-walk to transit",3,"highInc",1,"autos_lt_workers",0,350,288,316
43,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",0,600,478,512
43,1,"Short-walk to transit",4,"veryHighInc",0,"0_autos",0,442,388,400
43,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",0,910,776,820
43,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",0,1276,888,980
44,1,"Short-walk to transit",1,"lowInc",0,"0_autos",0,430,158,298
44,1,"Short-walk to transit",1,"lowInc",1,"autos_lt_workers",0,302,142,228
44,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",0,612,152,310
44,1,"Short-walk to transit",2,"medInc",0,"0_autos",0,296,230,270
44,1,"Short-walk to transit",2,"medInc",1,"autos_lt_workers",0,190,154,170
44,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",0,454,314,352
44,1,"Short-walk to transit",3,"highInc",0,"0_autos",0,464,398,426
44,1,"Short-walk to transit",3,"highInc",1,"autos_lt_workers",0,496,422,472
44,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",0,700,558,600
44,1,"Short-walk to transit",4,"veryHighInc",0,"0_autos",0,516,458,464
44,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",0,964,896,916
44,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",0,1116,852,880
45,1,"Short-walk to transit",1,"lowInc",0,"0_autos",0,204,84,130
45,1,"Short-walk to transit",1,"lowInc",1,"autos_lt_workers",0,238,78,142
45,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",0,184,42,80
45,1,"Short-walk to transit",2,"medInc",0,"0_autos",0,220,158,188
45,1,"Short-walk to transit",2,"medInc",1,"autos_lt_workers",0,222,122,166
45,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",0,310,214,234
45,1,"Short-walk to transit",3,"highInc",0,"0_autos",0,214,200,202
45,1,"Short-walk to transit",3,"highInc",1,"autos_lt_workers",0,316,208,250
45,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",0,406,258,294
45,1,"Short-walk to transit",4,"veryHighInc",0,"0_autos",0,706,612,622
45,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",0,1144,958,1008
45,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",0,892,604,626
46,1,"Short-walk to transit",1,"lowInc",0,"0_autos",0,574,246,394
46,1,"Short-walk to transit",1,"lowInc",1,"autos_lt_workers",0,216,110,166
46,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",0,500,154,254
46,1,"Short-walk to transit",2,"medInc",0,"0_autos",0,292,236,258
46,1,"Short-walk to transit",2,"medInc",1,"autos_lt_workers",0,182,146,170
46,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",0,364,280,294
46,1,"Short-walk to transit",3,"highInc",0,"0_autos",0,454,380,398
46,1,"Short-walk to transit",3,"highInc",1,"autos_lt_workers",0,280,246,262
46,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",0,406,352,358
46,1,"Short-walk to transit",4,"veryHighInc",0,"0_autos",0,1240,1096,1112
46,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",0,1124,1026,1056
46,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",0,1064,766,790
47,1,"Short-walk to transit",1,"lowInc",0,"0_autos",0,184,72,96
47,1,"Short-walk to transit",1,"lowInc",1,"autos_lt_workers",0,124,42,80
47,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",0,232,72,104
47,1,"Short-walk to transit",2,"medInc",0,"0_autos",0,130,88,108
47,1,"Short-walk to transit",2,"medInc",1,"autos_lt_workers",0,44,22,30
47,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",0,156,102,116
47,1,"Short-walk to transit",3,"highInc",0,"0_autos",0,230,198,212
47,1,"Short-walk to transit",3,"highInc",1,"autos_lt_workers",0,102,72,86
47,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",0,300,222,250
47,1,"Short-walk to transit",4,"veryHighInc",0,"0_autos",0,362,306,314
47,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",0,350,298,312
47,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",0,498,312,332
48,1,"Short-walk to transit",1,"lowInc",0,"0_autos",0,280,128,200
48,1,"Short-walk to transit",1,"lowInc",1,"autos_lt_workers",0,162,66,114
48,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",0,596,162,282
48,1,"Short-walk to transit",2,"medInc",0,"0_autos",0,94,70,82
48,1,"Short-walk to transit",2,"medInc",1,"autos_lt_workers",0,68,40,46
48,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",0,348,192,246
48,1,"Short-walk to transit",3,"highInc",0,"0_autos",0,156,120,130
48,1,"Short-walk to transit",3,"highInc",1,"autos_lt_workers",0,102,90,92
48,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",0,372,232,268
48,1,"Short-walk to transit",4,"veryHighInc",0,"0_autos",0,412,350,362
48,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",0,590,528,550
48,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",0,962,702,766
49,1,"Short-walk to transit",1,"lowInc",0,"0_autos",0,190,68,122
49,1,"Short-walk to transit",1,"lowInc",1,"autos_lt_workers",0,42,16,30
49,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",0,386,104,216
49,1,"Short-walk to transit",2,"medInc",0,"0_autos",0,92,64,72
49,1,"Short-walk to transit",2,"medInc",1,"autos_lt_workers",0,58,32,48
49,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",0,428,236,316
49,1,"Short-walk to transit",3,"highInc",0,"0_autos",0,182,130,150
49,1,"Short-walk to transit",3,"highInc",1,"autos_lt_workers",0,100,74,88
49,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",0,676,402,490
49,1,"Short-walk to transit",4,"veryHighInc",0,"0_autos",0,222,150,162
49,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",0,352,302,330
49,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",0,1372,824,948
50,1,"Short-walk to transit",1,"lowInc",0,"0_autos",0,282,108,168
50,1,"Short-walk to transit",1,"lowInc",1,"autos_lt_workers",0,132,52,94
50,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",0,464,142,244
50,1,"Short-walk to transit",2,"medInc",0,"0_autos",0,80,68,72
50,1,"Short-walk to transit",2,"medInc",1,"autos_lt_workers",0,110,56,92
50,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",0,464,236,314
50,1,"Short-walk to transit",3,"highInc",0,"0_autos",0,166,126,144
50,1,"Short-walk to transit",3,"highInc",1,"autos_lt_workers",0,220,188,210
50,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",0,374,234,278
50,1,"Short-walk to transit",4,"veryHighInc",0,"0_autos",0,430,334,354
50,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",0,866,756,774
50,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",0,1338,884,1014
51,1,"Short-walk to transit",1,"lowInc",0,"0_autos",0,158,46,88
51,1,"Short-walk to transit",1,"lowInc",1,"autos_lt_workers",0,30,18,28
51,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",0,382,124,220
51,1,"Short-walk to transit",2,"medInc",0,"0_autos",0,98,80,88
51,1,"Short-walk to transit",2,"medInc",1,"autos_lt_workers",0,58,44,52
51,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",0,656,340,456
51,1,"Short-walk to transit",3,"highInc",0,"0_autos",0,120,92,106
51,1,"Short-walk to transit",3,"highInc",1,"autos_lt_workers",0,114,94,108
51,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",0,540,364,422
51,1,"Short-walk to transit",4,"veryHighInc",0,"0_autos",0,206,172,180
51,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",0,272,240,248
51,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",0,1062,740,812
52,1,"Short-walk to transit",1,"lowInc",0,"0_autos",0,10,4,6
52,1,"Short-walk to transit",1,"lowInc",1,"autos_lt_workers",0,4,0,4
52,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",0,196,48,122
52,1,"Short-walk to transit",2,"medInc",0,"0_autos",0,8,4,8
52,1,"Short-walk to transit",2,"medInc",1,"autos_lt_workers",0,80,46,80
52,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",0,334,146,258
52,1,"Short-walk to transit",3,"highInc",0,"0_autos",0,14,8,12
52,1,"Short-walk to transit",3,"highInc",1,"autos_lt_workers",0,148,100,130
52,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",0,438,240,352
52,1,"Short-walk to transit",4,"veryHighInc",0,"0_autos",0,30,24,28
52,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",0,724,562,652
52,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",0,2096,1094,1694
53,1,"Short-walk to transit",1,"lowInc",0,"0_autos",0,40,4,4
53,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",0,80,6,10
53,1,"Short-walk to transit",2,"medInc",0,"0_autos",0,6,6,6
53,1,"Short-walk to transit",2,"medInc",1,"autos_lt_workers",0,4,4,4
53,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",0,24,16,18
53,1,"Short-walk to transit",3,"highInc",0,"0_autos",0,8,8,8
53,1,"Short-walk to transit",3,"highInc",1,"autos_lt_workers",0,4,4,4
53,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",0,36,30,32
53,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",0,4,4,4
53,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",0,42,40,42
54,1,"Short-walk to transit",1,"lowInc",0,"0_autos",0,220,76,106
54,1,"Short-walk to transit",1,"lowInc",1,"autos_lt_workers",0,72,36,68
54,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",0,952,332,490
54,1,"Short-walk to transit",2,"medInc",0,"0_autos",0,92,56,68
54,1,"Short-walk to transit",2,"medInc",1,"autos_lt_workers",0,336,188,290
54,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",0,1084,518,756
54,1,"Short-walk to transit",3,"highInc",0,"0_autos",0,42,32,36
54,1,"Short-walk to transit",3,"highInc",1,"autos_lt_workers",0,250,170,222
54,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",0,868,474,616
54,1,"Short-walk to transit",4,"veryHighInc",0,"0_autos",0,50,46,46
54,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",0,1540,846,1166
54,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",0,1726,1002,1312
55,1,"Short-walk to transit",1,"lowInc",0,"0_autos",0,86,24,32
55,1,"Short-walk to transit",1,"lowInc",1,"autos_lt_workers",0,20,4,20
55,1,"Short-walk to transit",1,"lowInc",2,"autos_ge_workers",0,406,138,180
55,1,"Short-walk to transit",2,"medInc",0,"0_autos",0,96,68,78
55,1,"Short-walk to transit",2,"medInc",1,"autos_lt_workers",0,102,54,94
55,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",0,760,382,528
55,1,"Short-walk to transit",3,"highInc",0,"0_autos",0,50,40,42
55,1,"Short-walk to transit",3,"highInc",1,"autos_lt_workers",0,76,58,68
55,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",0,612,366,446
55,1,"Short-walk to transit",4,"veryHighInc",0,"0_autos",0,20,20,20
55,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",0,522,270,390
55,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",0,912,544,658
56,1,"Short-walk to transit",2,"medInc",0,"0_autos",0,2,0,0
56,1,"Short-walk to transit",2,"medInc",2,"autos_ge_workers",0,10,2,2
56,1,"Short-walk to transit",3,"highInc",2,"autos_ge_workers",0,42,32,32
56,1,"Short-walk to transit",4,"veryHighInc",1,"autos_lt_workers",0,4,4,4
56,1,"Short-walk to transit",4,"veryHighInc",2,"autos_ge_workers",0,46,40,40
